hash,timestamp,input_addresses,input_values,output_addresses,output_values,fee
7771653e98dc27b83bea38f25473ad8855bccb442155d347761b34f303723126,1668817065,['83ffdcd06c234cd44863f2b51aa6975068'],[1.63049829],"['4fc32d460327110dce173d6f2a3cce1fe0', 'edc66288a86874a560b59eb3d8d39d5b0e', '4b37fe631826d132c908b222bb24844244']","[0.3199647, 0.99633347, 1.21566894]",0.04882765
dba0e912b9aafa7928b98fbd3c3260552a87f4179129f4bf883f74d966158e70,1668824775,['f7f299f4f5627d077db8c0d82399e47cbe'],[3.1181295],"['53c11c8387b4ed4fce0967b08317239def', '1fb1679469a30fde6b7674ed39ef7e6cc5', '1ce4e884247b237e6f932f4fe4ff30e68a', 'b2f1bf21d8c2cf0edc34739a9c20c7c314']","[0.4878308, 0.74783657, 0.68368115, 1.18708991]",0.01169107
e114166bfea410bc34cbbfb6cf9f790d545abb9b5d996b10baddcc626c023caa,1668829123,"['5fb3cc65954d625073a73fcbbfc0e95afd', '64ebf564c12a6b63915a6342c8e7dbb024']","[5.77393704, 9.83965909]","['0192ce1c53b9590c3ea64f6f1653d24d69', 'c64123b4660059261a89312a131f5c974a', '58fd04d6dfc4233503f56aefa520a0c363', 'd2f51e246c47624985c6d13d3845926fb9']","[7.07745838, 2.93965607, 2.74811165, 2.78851274]",0.05985729
6cb60ce8791917a2291e4491a429ff4ea2bb01e385f13c7883612a54a1114442,1668850745,['6a109a5483459f2e36349c02320dc654af'],[1.91018693],['13192bf1e7d4335371a63f64d8bfa04cce'],[1.89624288],0.01394405
f9173664e51904bfc01b7685f1d39f3e56d56b220a0a6ee5cdb1848759c85b12,1668888292,['1ce4e884247b237e6f932f4fe4ff30e68a'],[8.93059204],"['e6827d8e95c302c654e4cd164885ed1db3', '50a2f80c864d124ccf368f3e5505b11c5e', '87309855481bdfaedd71f4dbff29ceab67', '204953f0bcb5d1f3257c3a1932225265ec', '191eed2fc0e6745c87740873d8a27af66a']","[1.57686208, 1.89185818, 1.72696711, 1.46486098, 2.21427615]",0.05576754
daa3c8d3cc8f78b3e6a85ce59ba3877fad264709f79a1729a4034dd400833573,1668936278,"['07379709b32648049da2752090d830c1bb', 'f57714a45b39d5a312d236e0512f11782e']","[4.05045276, 9.55635937]","['15ac7f3765ec60a9ea32036a9790c8a449', 'f09de5b50a96669a8b0bc049eae87dc5c7', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c', 'f7f299f4f5627d077db8c0d82399e47cbe']","[5.06523631, 1.09657271, 3.57013577, 3.74852678]",0.12634056
ef8208050b28766e854f4f434e0cdba0315ea0b7592599ef1e2c7051ebf604b9,1669013338,"['12baa8ceb4b8d6139d5959b0e7ed40f677', '42637b40a51b1ecfac1e88e3cd8e8f27ef', '90cfb34f6424e918365dc2b8a377a2e912']","[5.78589947, 1.80005106, 1.88290663]","['6600f41d286b096050b052934fb6ede06d', '575fefd9897d1f6ecfabd336768801dfb2']","[4.01161037, 5.43226247]",0.02498432
0c4d33732eb93894b563cdfbf0ed2ec7d42581c3fba3121541ae67500d476448,1669048537,"['1d5b65d7e840afcfd23c4d74aca5b322cb', '063c002314c42769dcd4745ab373fdbadc', '6a109a5483459f2e36349c02320dc654af']","[6.31456841, 4.03614197, 7.71679286]","['6137c8da21e2b596a5c2527ff7f4809d0e', 'f57714a45b39d5a312d236e0512f11782e', '83b6dc35e5bfde432beb436ac0d12b3933', 'fe5872185fa9cba28878f806dff7d991b1']","[8.21879684, 1.3539424, 0.85383574, 7.49302368]",0.14790458
d7ecad4f546184f805175d49213ad711687400cd7e3edabf56e3397170d5a26c,1669076473,['0192ce1c53b9590c3ea64f6f1653d24d69'],[0.43351591],"['bf4680bb0862d1853eee99de3bd469c576', '25b36bac115db3b37f7fc3aa4dce631fe3']","[0.1813259, 0.24833202]",0.00385799
e1f3bb49faf75cabc27ed42159e52dc03643b15af75b161d71074a42873ec44d,1669179524,"['c816c976cc4e32fe16f3356407338a4e37', '063c002314c42769dcd4745ab373fdbadc']","[0.34808804, 3.2939966]","['f09de5b50a96669a8b0bc049eae87dc5c7', '41b0b18b1cdbc8b73d8c087056e33af864', 'bf4680bb0862d1853eee99de3bd469c576', 'f7bfbdd41819c8d7762b5de62811b92a23']","[1.57679972, 0.95342174, 0.34825896, 0.74598729]",0.01761693
bc62800a2035f21fffb1c861d22b1a0b488453f904eaa357b199c816e23aa152,1669184941,"['25b36bac115db3b37f7fc3aa4dce631fe3', '6600f41d286b096050b052934fb6ede06d', 'fdbc30246eb7bbc636d7b57bc54389979f']","[8.49920475, 7.19791817, 7.5930943]","['c688e64cc6c9cfe752e777fbfd20f0edfc', '4d6a36cd44d977a6a3c9ff68c2d94bbe1f']","[10.7133573, 12.48165682]",0.0952031
3a3c2ccd15f12096bbbe31fcbd386ca36a3a5f84f002095a64acad06565d4e09,1669207693,['00616549f4d24e047419c1d3cab9a2e7c9'],[7.23943467],"['b2f1bf21d8c2cf0edc34739a9c20c7c314', 'fedac584dbf5cc030fc024c1283558ae18', '64ebf564c12a6b63915a6342c8e7dbb024', 'f7f299f4f5627d077db8c0d82399e47cbe', '4b37fe631826d132c908b222bb24844244']","[3.42293139, 1.68087058, 0.96671434, 0.25577441, 0.847495]",0.06564895
fc38b873c1418515cfd014261e5accdf63dbe2b8527a42dff61386162fd6e586,1669208161,['41b0b18b1cdbc8b73d8c087056e33af864'],[6.05576087],"['a34befdebd0038a906d33cdf6be8430099', '1f270ce14af33fdd3b524d8018e7066642']","[0.83962353, 5.16355657]",0.05258077
8a4a39e0bfdf8046dc8299d18c52c20c1c15dc90a7464628bb83c623ca5bc2ca,1669394864,['469a49668ea7a0b748af7ff812740b19a3'],[6.35668892],"['1f270ce14af33fdd3b524d8018e7066642', '4f70aa43bd89f71e2cded8f7103a9e6536', '07379709b32648049da2752090d830c1bb', '191eed2fc0e6745c87740873d8a27af66a', 'c165a91581c7a5438be7d75e37efd69c08']","[1.26217165, 2.18595797, 0.92199303, 0.30004418, 1.64961102]",0.03691107
90fb15f460d4ba05d41b801f3754f603acca87a6f45572173d6cac66732f62ca,1669396461,['83ffdcd06c234cd44863f2b51aa6975068'],[3.6954887],"['293cdd5e9dbddb1c2b6d3aa86eca72ff1c', '86be810244bf1d7841afdbf538c734f05a', 'f09de5b50a96669a8b0bc049eae87dc5c7']","[0.86525833, 0.99042595, 1.16206001]",0.08433413
be2e668e4eb493836056e93d998fa02ca6d3d0d1f48f1c96892e1dd8a881220e,1669490509,['191eed2fc0e6745c87740873d8a27af66a'],[2.25427545],['57821c9f957e3c8d861b46b6f61b2a0f65'],[2.23789285],0.0163826
6f4569d75c52ecb5f4344c2daf455b1fdbeacbe991eb751ef0693bb5e898d3b4,1669594398,"['64ebf564c12a6b63915a6342c8e7dbb024', '21ed0ce9c8b33c23665335828ff5978a6a']","[1.54327485, 4.57168813]",['83ffdcd06c234cd44863f2b51aa6975068'],[3.79169807],0.06529771
b0eda783863ceb265f32449c97e8a61b5f18a5325699093410984cd3fb31c29d,1669627114,"['15ac7f3765ec60a9ea32036a9790c8a449', '714d933a74a1c045390802a19ba3f5b2ee']","[0.84128357, 3.88364356]","['4d6a36cd44d977a6a3c9ff68c2d94bbe1f', '877b1c8bec92d5b567c7de412ec7669f64', 'd24a67d9462218fae4672f3534f0ef1a9c', '31da545c3b644ef18d1536ee7e86f25466', 'd5379a3162d47a6f1de81f06682f9b38d2']","[1.06674051, 1.03284286, 1.12551679, 0.70747699, 0.75325028]",0.0390997
77e5f6f34cc8a7d8e03675269a9a801a68b6f83f8b6569f5b165890a5ee6099c,1669903116,['5718e78ddc5f65b810e00292a6f69f3f43'],[3.30479563],"['15ac7f3765ec60a9ea32036a9790c8a449', 'f09de5b50a96669a8b0bc049eae87dc5c7', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c']","[1.30314468, 1.40850826, 0.70509416]",0.01024216
323895974621235432dd32aa4c88587f998283885ab1f5e709e6ea5070211921,1669950414,"['f09de5b50a96669a8b0bc049eae87dc5c7', '4b37fe631826d132c908b222bb24844244']","[8.5482727, 1.5999472]","['b2f1bf21d8c2cf0edc34739a9c20c7c314', 'd5f7ce1a9e9dd4f30c87c8623e9d924773', '8f9ff7ea57c5d14eece13c30dfa504e2e2']","[1.6168498, 1.65749305, 6.81193498]",0.06194207
3ce86e40e5e64e7f61e755cd887a68e3bc1fa17537f2c5ad637f043431de99cb,1669957007,['5718e78ddc5f65b810e00292a6f69f3f43'],[3.37498943],"['1ce37b10c54a2bb9ee4e1010871007b1b9', '469a49668ea7a0b748af7ff812740b19a3', 'c688e64cc6c9cfe752e777fbfd20f0edfc']","[0.99859366, 1.45171946, 0.51178145]",0.05541018
2059c937e6383037cfb2dac3115a77fc8a9f16db219db693e90eb01d07fb7c0a,1669985408,"['f7f299f4f5627d077db8c0d82399e47cbe', '21ed0ce9c8b33c23665335828ff5978a6a', 'f7bfbdd41819c8d7762b5de62811b92a23']","[1.09029893, 4.82326287, 2.2201972]","['d5f7ce1a9e9dd4f30c87c8623e9d924773', '728aaacee6a67e65a0e83b092e1288f43c', '9293c0d7a4124b43ce3460a016a622dd68']","[1.03787789, 0.98961233, 6.07813045]",0.02813833
4831044519c14feda537bfc76b1417d5e53ace486e74e4a31b927187b86c0730,1669990790,['5b6272198d00f0d40cb1b52d786628080c'],[0.00081701],['063c002314c42769dcd4745ab373fdbadc'],[0.00062169],3.955e-05
34431629b912a410f169f0f8a4d7e4ce1a292200df4dafa027a7ecca6b8db3ed,1670081053,"['64ebf564c12a6b63915a6342c8e7dbb024', 'f5b815022c686bee76cc6b81bba45c339e', '01c3ef7943ceab1f533b84a47a659a7ca3']","[9.94045205, 0.67387389, 1.02082341]",['877b1c8bec92d5b567c7de412ec7669f64'],[11.55439301],0.08075634
c58e8dcdeca653f04b9428de5066c7651684e2ddb4601b6f7df9d6750576aecc,1670087600,"['728aaacee6a67e65a0e83b092e1288f43c', '9b511c4f31439699097e89f1c6e33773a8']","[7.54206409, 5.21504386]","['877b1c8bec92d5b567c7de412ec7669f64', '33242d9a0d6c07f4fd0585092dc288d38a', 'f356066644ebb4c59e80cecc2698bbec79', '63f9f80a4e6fb408230167739b0b61142d', 'fedac584dbf5cc030fc024c1283558ae18']","[3.81439107, 3.44107261, 0.82954508, 2.22893784, 2.38402338]",0.05913797
b2fafb411fd42406f67f61ee75dcbd4d3c1ca67a7fd2a9806de4354c2c61c05f,1670129114,"['063c002314c42769dcd4745ab373fdbadc', '466e6ef2593b995224662a73ffa118584b']","[4.55120577, 5.44500011]","['fc4d038805914452f1832e9c15614afd5f', '5cb67ecf3b63f743e4b925049800a2da73', '1ce4e884247b237e6f932f4fe4ff30e68a']","[1.13353979, 1.57228073, 7.23787568]",0.05250968
80c6ec3676b581fc2c9bd9633e36f77ffa1eda13a69c153633703dd02af2d0ad,1670182482,['83ffdcd06c234cd44863f2b51aa6975068'],[3.00495095],"['0fa651b189e813b9717081db7ddc066734', 'c6f46a8d7a1b9164847192d700cd9047ed', '26e37e6156a7b52a215995b2b1f61e2937']","[1.0801195, 0.45578482, 0.4760742]",0.0606771
30a68857e2f6225b043155ed12f51c8397b4a2bc2ac44fbb1d8875c94a91325a,1670239341,"['64ebf564c12a6b63915a6342c8e7dbb024', '1ce4e884247b237e6f932f4fe4ff30e68a', 'bf4680bb0862d1853eee99de3bd469c576']","[8.57015511, 1.87783023, 1.97170208]","['2a25ef22fe8ab9dfb87bc52083e639603b', '50a2f80c864d124ccf368f3e5505b11c5e']","[2.04047704, 10.33722046]",0.04198992
3a3a1ac471f2a55a6c550c811ba5fadd23665cd8fd7d9aa0914cf76502892982,1670314213,"['1a7cd91753ca4e52882b9576f1848b9341', 'fe5872185fa9cba28878f806dff7d991b1']","[4.77051254, 6.91134399]",['90cfb34f6424e918365dc2b8a377a2e912'],[11.66463837],0.01721816
ace40a8db3bfa76a3c92c1aec39ed8704c18378e2802b74bab615c99c766bcf3,1670380857,"['839cd16f9859ded0fcb393c34e20a2a717', '87309855481bdfaedd71f4dbff29ceab67']","[6.46935375, 6.97488621]","['8a2dd6a8bf6aca1259083fcd55a1b085de', 'e6827d8e95c302c654e4cd164885ed1db3', 'fc4d038805914452f1832e9c15614afd5f']","[3.27823232, 3.27013803, 6.8524942]",0.04337541
d9327930de3f3506830c68fe5fa0d2cb000820c220407b64b4b18f5a76e5927c,1670407745,['e49e26b72f8a021227087e663909e3802a'],[6.87673266],"['f5b815022c686bee76cc6b81bba45c339e', 'a34befdebd0038a906d33cdf6be8430099', 'fe5872185fa9cba28878f806dff7d991b1']","[3.14458686, 1.77167363, 1.9433403]",0.01713187
1a2deb50a7d5842872ff846f01093f5f2ee09968299a0d020d9c3785b9c080dc,1670411038,"['68a2e49402e529f2b97cee875f27d12a61', '57dc79b5d846ee6891e70b900a681fbd49']","[4.31917529, 1.40549734]",['25b36bac115db3b37f7fc3aa4dce631fe3'],[5.68385545],0.04081718
73e2dfd76b2b1723fe2a137b177fb08b2f57e67969b57fb9495fd9858335cc80,1670415912,['5718e78ddc5f65b810e00292a6f69f3f43'],[1.03367326],"['f09de5b50a96669a8b0bc049eae87dc5c7', '8f9ff7ea57c5d14eece13c30dfa504e2e2', '6a640b6e18cd110a9a6f70a51c7bb83448']","[1.44373043, 1.35327523, 1.08890568]",0.05100043
a53afbd9e88829fb9568524ac1a056ec6d3ab235d9361104585acdf80afb3155,1670517064,['21ed0ce9c8b33c23665335828ff5978a6a'],[9.55253861],"['c165a91581c7a5438be7d75e37efd69c08', '1898beeb684fae0b8a6c8e760521fcb3be', 'f7bfbdd41819c8d7762b5de62811b92a23', '6600f41d286b096050b052934fb6ede06d']","[3.05623708, 1.49267251, 1.32826391, 3.58759568]",0.08776943
e0b4be707abb37341687f40d2e286dd2b19a6cf80bffc27f56a812f9a51acd47,1670528293,"['1a7cd91753ca4e52882b9576f1848b9341', '714d933a74a1c045390802a19ba3f5b2ee']","[9.4258924, 6.71484887]","['063c002314c42769dcd4745ab373fdbadc', 'e34925d40f59776c5d371739815d29f666']","[7.06799723, 9.00313019]",0.06961385
129154775ecce0d7f0f0e79d34595b9cd4741d19390712dc7df0d43ae65f0260,1670657834,"['2e30e81d131f2de44acd87f5ae87f89f0b', '57dc79b5d846ee6891e70b900a681fbd49']","[1.28221951, 1.74873514]",['5718e78ddc5f65b810e00292a6f69f3f43'],[9.75590313],0.0113455
438a17a0e1d3724ed1b1fad1abab9faf48396ed39a8eaca8ddf08d00ff18ea49,1670724443,['e7823a422eb566ac80671d684e17a48534'],[1.84872787],['513ce67efc26cb401aada2433d91df8dc6'],[1.83307568],0.01565219
eaa8613606a12dffed538dd0d3cb82396032b1643ad4bec6247dbb0d6d6e005f,1670772412,['57821c9f957e3c8d861b46b6f61b2a0f65'],[93.35909207],['387fb78f1fdd02f2ecc757421dcc11b111'],[55.17830757],0.70756921
ce0764315ad67c74038263a213602d730b3945f8d209052f769d54ddfbcf1879,1670840269,['5718e78ddc5f65b810e00292a6f69f3f43'],[4.30426261],"['714d933a74a1c045390802a19ba3f5b2ee', '469a49668ea7a0b748af7ff812740b19a3', 'bf4680bb0862d1853eee99de3bd469c576']","[1.22916837, 0.4364306, 0.44561928]",0.04607827
11ff0226b5c3361d3d4d75aa322a0eb5c4f1223eb17ecae9f82401c47165a218,1670857918,['26e37e6156a7b52a215995b2b1f61e2937'],[59.4800851],['3c3a1fbb8381fe2302cfbbafec71971f69'],[52.9820661],0.91468958
17190cd067894846ef48699aabf6432e5fef3cc8339d6283c53536c6d1bebda0,1670883438,['c688e64cc6c9cfe752e777fbfd20f0edfc'],[1.45611062],"['9b511c4f31439699097e89f1c6e33773a8', '6600f41d286b096050b052934fb6ede06d']","[0.45084166, 0.99134532]",0.01392364
40520ea05787108290ce2cfc7fe2b571cb9dc8e1935673645d77331930663a75,1670916398,['e63f116d2f32b7a8c3598b113ec43fa669'],[0.00055558],['21ed0ce9c8b33c23665335828ff5978a6a'],[0.00019227],4.729e-05
772b2993db7e90b53528f97118fce78edbb5a62baca3365b987ad3e8a021b952,1670944683,"['8f9ff7ea57c5d14eece13c30dfa504e2e2', '31da545c3b644ef18d1536ee7e86f25466', 'a0eda8720179ffd4f242412599cadb012b']","[7.59825751, 6.39129144, 3.11704444]","['6a640b6e18cd110a9a6f70a51c7bb83448', '42637b40a51b1ecfac1e88e3cd8e8f27ef', '5cb67ecf3b63f743e4b925049800a2da73', 'fc4d038805914452f1832e9c15614afd5f']","[4.8379099, 5.48528309, 2.93795876, 3.78015059]",0.06529105
9b97ccf7e83dce8e8ef435d9a2aa375c3a757a85c96c18929f1fc7f132001db5,1671009977,"['191eed2fc0e6745c87740873d8a27af66a', '42637b40a51b1ecfac1e88e3cd8e8f27ef', '4f70aa43bd89f71e2cded8f7103a9e6536']","[6.66184211, 2.47333421, 2.04171438]","['466e6ef2593b995224662a73ffa118584b', '07379709b32648049da2752090d830c1bb', '877b1c8bec92d5b567c7de412ec7669f64', '1f270ce14af33fdd3b524d8018e7066642']","[3.42818792, 2.11288915, 2.72589549, 2.88596411]",0.02395403
58e9857448517ef1a383ef6a10a87723759e0d2168b7717078d9764367774afb,1671031394,['e49e26b72f8a021227087e663909e3802a'],[4.2106828],['00616549f4d24e047419c1d3cab9a2e7c9'],[4.20039522],0.01028758
576cdcc5092861c245243d2f0ccd429d323b2d5cc54a23c1f32829de4b7ede8c,1671053909,['edc66288a86874a560b59eb3d8d39d5b0e'],[2.79281417],['714d933a74a1c045390802a19ba3f5b2ee'],[2.77064593],0.02216824
348ca2bfb457a1a3b2a52484522d453a4864b00f6c24bdfa8ec32b9197b72aa5,1671158933,['c688e64cc6c9cfe752e777fbfd20f0edfc'],[52.58964655],['51e2b648a7a3a4144940f5ccc839ac5736'],[64.14191379],0.81166963
4fb6fe15cca94d1a3aa99236ca1841d60e66084e28b4711fd2caaf7706586f71,1671181916,['b35e6207975232e8bc04ebccc02aabcee9'],[2.58879313],"['57821c9f957e3c8d861b46b6f61b2a0f65', 'fedac584dbf5cc030fc024c1283558ae18', '87309855481bdfaedd71f4dbff29ceab67']","[1.07739039, 0.55253725, 0.94203412]",0.01683137
fd0666c5365d6337fbed71027a46dbb2b7aa0b07abecc4654ed78b06dedc2985,1671225950,['1f270ce14af33fdd3b524d8018e7066642'],[95.91239616],['3c3a1fbb8381fe2302cfbbafec71971f69'],[95.41414489],0.96962693
ad3e5494f832c395cebd1ce36525e28495af43ff7b86d35f46faab841c974625,1671229358,['83ffdcd06c234cd44863f2b51aa6975068'],[2.91159584],"['2e30e81d131f2de44acd87f5ae87f89f0b', '1f270ce14af33fdd3b524d8018e7066642', '063c002314c42769dcd4745ab373fdbadc']","[1.48287033, 1.00577491, 1.34124]",0.08909471
7c3faca19528a7c51d42a105dd4f71b02c6fe515489e6079af9bf6465cf39d77,1671326107,['83ffdcd06c234cd44863f2b51aa6975068'],[1.05655556],"['c816c976cc4e32fe16f3356407338a4e37', '57821c9f957e3c8d861b46b6f61b2a0f65', '33242d9a0d6c07f4fd0585092dc288d38a']","[1.37827878, 1.11871473, 1.21204827]",0.03227226
d19416c451d0e480a066bcbbf88eb4b8d1d2372003f91e034497316eac3996f2,1671334570,"['50a2f80c864d124ccf368f3e5505b11c5e', '53c11c8387b4ed4fce0967b08317239def']","[9.47633769, 9.98706225]","['8b6a7d5536f920666cda39a3cabdc7e722', '8a2dd6a8bf6aca1259083fcd55a1b085de', '1f270ce14af33fdd3b524d8018e7066642', '50a2f80c864d124ccf368f3e5505b11c5e']","[5.61820823, 6.19757611, 0.82690533, 6.80123813]",0.01947214
49bfb5a9183c252d0c9d01099a4f04229dbc08fc93d8dab22873954e639c2d27,1671355425,['5718e78ddc5f65b810e00292a6f69f3f43'],[4.67264066],"['9b511c4f31439699097e89f1c6e33773a8', '1f270ce14af33fdd3b524d8018e7066642', '13192bf1e7d4335371a63f64d8bfa04cce']","[0.73613925, 1.26651408, 1.42072381]",0.07486159
db3d59f7fe74d6c9d9838edbddf8da14d3dec8d8711178a4d7d131610c97a1c7,1671438750,['40dd527ad2e14c2e3e0f88b95ce513e7c3'],[2.85203577],"['21ed0ce9c8b33c23665335828ff5978a6a', '15ac7f3765ec60a9ea32036a9790c8a449', 'fc4d038805914452f1832e9c15614afd5f']","[0.70823974, 0.59794824, 0.70912387]",0.08973629
21e8b22a6eeb4c5d99d9c85cc3743a47b5be8bdc95078eb97185eb6f4fd16297,1671510835,"['513ce67efc26cb401aada2433d91df8dc6', 'fe5872185fa9cba28878f806dff7d991b1']","[4.66403628, 0.14785824]",['f356066644ebb4c59e80cecc2698bbec79'],[4.76547426],0.04642026
d762d463a4aa707a7872aad8b836311b93854971bf051a80b1c521543049735c,1671593970,['d24a67d9462218fae4672f3534f0ef1a9c'],[9.22699738],"['5cb67ecf3b63f743e4b925049800a2da73', '1ce37b10c54a2bb9ee4e1010871007b1b9', '1898beeb684fae0b8a6c8e760521fcb3be']","[3.69844709, 1.41664278, 4.08026971]",0.0316378
24c7a839a19cbecda55786cd1b2e3fe32e64a8dd77a895f79890e17be66a1624,1671612116,"['f5b815022c686bee76cc6b81bba45c339e', '00616549f4d24e047419c1d3cab9a2e7c9', '728aaacee6a67e65a0e83b092e1288f43c']","[9.09403328, 9.00600028, 8.44994001]","['f09de5b50a96669a8b0bc049eae87dc5c7', 'b35e6207975232e8bc04ebccc02aabcee9']","[6.12589567, 20.22778484]",0.19629306
9b618bc17b767e4825a380dee1762db9b03137c22d2dbbd8ac849e6eb9578412,1671618987,['6600f41d286b096050b052934fb6ede06d'],[3.09380208],"['c816c976cc4e32fe16f3356407338a4e37', 'b35e6207975232e8bc04ebccc02aabcee9']","[1.28132013, 1.79093917]",0.02154278
5d4f72784fa313ce8b6b7bcfeaa4409458a682cc6e300d3d7db4ff292a29e6f4,1671626957,"['5fb3cc65954d625073a73fcbbfc0e95afd', 'f5b815022c686bee76cc6b81bba45c339e', '513ce67efc26cb401aada2433d91df8dc6']","[9.10721142, 0.22099155, 4.33912679]","['b2f1bf21d8c2cf0edc34739a9c20c7c314', 'd5f7ce1a9e9dd4f30c87c8623e9d924773', 'c64123b4660059261a89312a131f5c974a', 'eb7c978163c0be3286d2f9ad91b72e7ddd', 'e7823a422eb566ac80671d684e17a48534']","[5.74818176, 3.16813022, 1.19408678, 0.82896327, 2.64165714]",0.08631059
32b9c6655db2748d3bd34702870de028ecb5e2fce59f2310e2f98ce57f7a115e,1671632595,['68a2e49402e529f2b97cee875f27d12a61'],[81.27340122],['3c3a1fbb8381fe2302cfbbafec71971f69'],[73.1324106],0.44837152
9b47a6d29c4241da3540d5e9c6bfbc84dcef8e015e1904f01751836e3ea6431e,1671634694,"['bf4680bb0862d1853eee99de3bd469c576', '728aaacee6a67e65a0e83b092e1288f43c', 'b1bcb5f755249ffe296e09fa4cc26525ec']","[7.77083758, 1.28304438, 5.82879045]",['87309855481bdfaedd71f4dbff29ceab67'],[14.80547704],0.07719537
63041c33dfb33a9e4d3bdea07172dde32881e39313648ebe87d8dc00df962f47,1671637770,"['edc66288a86874a560b59eb3d8d39d5b0e', 'bf4680bb0862d1853eee99de3bd469c576']","[4.39924838, 2.24267499]",['83ffdcd06c234cd44863f2b51aa6975068'],[3.45294911],0.05560965
3d9f03a65463be74ce47498ff2ad8c16650f06915136154008f1c0148ca9c8b8,1671776138,['191eed2fc0e6745c87740873d8a27af66a'],[51.62952502],['1aa8387be99547dd2f8de117488bee7037'],[87.19128942],0.17522191
a0399ebe13be381bfc56a9c05e6caf34923d6c39e4357ff38a581b07ab5f05d7,1671786731,"['1d9ce774cc4b3a48d47740c32320ba1106', '728aaacee6a67e65a0e83b092e1288f43c', '53c11c8387b4ed4fce0967b08317239def']","[5.2324858, 2.1761783, 7.76524492]","['53c11c8387b4ed4fce0967b08317239def', '293cdd5e9dbddb1c2b6d3aa86eca72ff1c', '50a2f80c864d124ccf368f3e5505b11c5e']","[7.34785399, 2.96605669, 4.72300383]",0.13699451
a1466a505624ef40df03b1d15415d2248f499e29e4ba7b3c6152fb6f1141c126,1671795212,['5b6272198d00f0d40cb1b52d786628080c'],[0.00024234],['90cfb34f6424e918365dc2b8a377a2e912'],[0.00054052],5.175e-05
9d1c218f92be72c6f4661d6c5f1440ddfa7d11773fb8704d2a15120e5ab1eea7,1671815932,"['5cb67ecf3b63f743e4b925049800a2da73', '01c3ef7943ceab1f533b84a47a659a7ca3']","[1.9676691, 3.09812116]",['c816c976cc4e32fe16f3356407338a4e37'],[5.02444864],0.04134162
ccd5ddc710862ba301797d91116e6bae8621819fa4fc805e09a72b44f5941698,1671906917,"['6600f41d286b096050b052934fb6ede06d', '6137c8da21e2b596a5c2527ff7f4809d0e', 'e7823a422eb566ac80671d684e17a48534']","[1.57138062, 0.26080144, 8.04321888]","['5cb67ecf3b63f743e4b925049800a2da73', 'b2f1bf21d8c2cf0edc34739a9c20c7c314', 'eb7c978163c0be3286d2f9ad91b72e7ddd', '6137c8da21e2b596a5c2527ff7f4809d0e', '618310393e6719583e61accbb8b3d095f2']","[3.09645105, 1.0990289, 1.96756949, 1.63645729, 1.9933704]",0.08252381
51c73326b3a8f837d0b062610449d23aa8a576326c528c1f9cfd52b2bee77698,1671914346,['86be810244bf1d7841afdbf538c734f05a'],[5.01440849],"['d2f51e246c47624985c6d13d3845926fb9', '1d5b65d7e840afcfd23c4d74aca5b322cb', '87309855481bdfaedd71f4dbff29ceab67', '0192ce1c53b9590c3ea64f6f1653d24d69']","[0.81719798, 2.07057165, 0.62310865, 1.4673111]",0.03621911
71adb6c5fff12278951779c45186aeb8afd5e56d8b6d11b228ba3b13456afece,1671995383,['41b0b18b1cdbc8b73d8c087056e33af864'],[76.02021785],['3c3a1fbb8381fe2302cfbbafec71971f69'],[70.27829869],0.56521874
2fd15ac6a0d850f2c2d9a7afb44b1462d10740d2546077598c13381affb4648b,1672008580,['8b6a7d5536f920666cda39a3cabdc7e722'],[0.72667851],['15ac7f3765ec60a9ea32036a9790c8a449'],[0.72053216],0.00614635
dc09c6ab34e0dda63708dbc0c8a36d51fb0bfab463cb35c4abd492cc94cb2473,1672041390,['f57714a45b39d5a312d236e0512f11782e'],[0.71646307],['86be810244bf1d7841afdbf538c734f05a'],[0.71312191],0.00334116
a4816ce37005e08d63f98ba7b476bc355e2b2e3227bb535d81ab38cf874b9606,1672055075,['5718e78ddc5f65b810e00292a6f69f3f43'],[1.23372719],"['eb7c978163c0be3286d2f9ad91b72e7ddd', '42637b40a51b1ecfac1e88e3cd8e8f27ef', '83b6dc35e5bfde432beb436ac0d12b3933']","[1.22339773, 0.40809243, 0.47100244]",0.06029725
860b251d42a83df9a7b0ec760ed60070389c722ad7782de6a3294d1b39254a3b,1672081605,"['1f270ce14af33fdd3b524d8018e7066642', 'b1bcb5f755249ffe296e09fa4cc26525ec']","[1.45571112, 6.13596847]","['1ce4e884247b237e6f932f4fe4ff30e68a', '25b36bac115db3b37f7fc3aa4dce631fe3']","[1.12984463, 6.42474623]",0.03708873
60522623332b63e89245d50e994e36785ecaf40ac35b5246964517aeed8127d6,1672087477,"['0fa651b189e813b9717081db7ddc066734', '1ce37b10c54a2bb9ee4e1010871007b1b9', 'd24a67d9462218fae4672f3534f0ef1a9c']","[9.74170269, 1.51327116, 1.67039403]","['d24a67d9462218fae4672f3534f0ef1a9c', '2a25ef22fe8ab9dfb87bc52083e639603b', '8a2dd6a8bf6aca1259083fcd55a1b085de']","[5.4679321, 3.06257592, 4.35422638]",0.04063348
